,country,year,birth/1000,fertility/1000,health_exp/capita,health_exp_private_%GDP,health_exp_public_%GDP,health_exp_public_%govExp,health_exp_public_%totHealthExp,health_exp_%GDP,life_exp_F,life_exp_M,life_exp,risk_maternal_death_%,mortality/1000_adultF,mortality/1000_adultM,mortality/1000_infant,death_age<5,health_exp_outOfPocket_%privateExp,health_exp_outOfPocket_%totExp,sanitation_%pop,anemia_%age<5,anemia_nonpregnant_%age15-49,anemia_%pregnant,anemia_%age15-49,survival_>=age65_F,survival_>=age65_M,tuberculosis_%detect,tuberculosis_%txSuccess,Code,Region,Income group
1601,Tajikistan,2008,29.545,3.4930000000000003,39.74212385,4.213024047,1.371774183,5.03544923,24.56264536,5.58479823,72.066,66.193,69.05787805,0.143208793,118.198,180.082,47.4,11367.0,95.84450402,72.30255840000001,93.08871675,33.5,31.8,32.6,31.8,76.94637,67.94292,57.0,88.0,TJK,Europe & Central Asia,Lower middle income
1602,Tajikistan,2009,29.857,3.502,39.44307851,4.449669145,1.478536975,5.36282595,24.94071469,5.92820612,72.44800000000001,66.593,69.44909756,0.141965931,115.90100000000001,176.95,46.0,11604.0,90.31484911,67.78968027,93.49026688,32.6,30.8,32.3,30.9,77.36601999999999,68.32995,69.0,87.0,TJK,Europe & Central Asia,Lower middle income
1603,Tajikistan,2010,30.079,3.5069999999999997,44.95927823,4.448114101,1.594683309,5.86955874,26.38981916,6.04279741,72.79,66.957,69.80236585,0.138615919,113.604,173.81799999999998,44.7,11822.0,90.80982712,66.84527796,93.89169646,31.9,30.1,32.2,30.3,77.78568,68.71696999999999,72.0,86.0,TJK,Europe & Central Asia,Lower middle income
1604,Tajikistan,2011,30.175,3.5039999999999996,50.15923244,4.272208200000001,1.71027997,6.23084285,28.5881045,5.98248817,73.09100000000001,67.278,70.11360976,0.137249277,111.30799999999999,170.68599999999998,43.3,11985.0,86.01229859,61.42301278,94.29299836,31.4,29.7,32.2,29.9,78.20533,69.10399,78.0,87.0,TJK,Europe & Central Asia,Lower middle income
1605,Tajikistan,2012,30.147,3.492,61.18867071,4.51427007,1.87760452,7.48547553,29.37486481,6.39187459,73.357,67.554,70.38473171,0.135656232,109.01100000000001,167.554,42.1,12110.0,85.08422665,60.090850100000004,94.69394342,31.0,29.5,32.3,29.7,78.62499,69.49101999999999,76.0,83.0,TJK,Europe & Central Asia,Lower middle income
1606,Tajikistan,2013,29.998,3.472,70.80293492,4.684260364,2.067731786,7.32940333,30.62402533,6.75199215,73.595,67.789,70.62119512,0.134423572,107.62100000000001,166.565,40.9,12154.0,86.65129573,60.11518098,95.09433158,30.8,29.4,32.4,29.6,78.89546999999999,69.70434,69.0,88.0,TJK,Europe & Central Asia,Lower middle income
1607,Tajikistan,2014,29.726999999999997,3.4419999999999997,76.39130143,4.897118991,1.983765009,6.83602457,28.8300894,6.880884,73.81,67.986,70.82697561,0.13137285099999998,106.23200000000001,165.576,39.7,12055.0,86.68632971,61.69458336,95.49396277,30.8,29.4,32.6,29.7,79.16595,69.91767,77.0,89.0,TJK,Europe & Central Asia,Lower middle income
1608,Tajikistan,2015,29.337,3.404,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,74.005,68.152,71.00712195,0.127137458,104.84299999999999,164.58700000000002,38.5,11799.0,-2.0,-2.0,95.49214151,30.9,29.8,33.0,30.0,79.43643,70.131,80.0,-2.0,TJK,Europe & Central Asia,Lower middle income
1609,Tajikistan,2016,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,31.3,30.3,33.5,30.5,-2.0,-2.0,-2.0,-2.0,TJK,Europe & Central Asia,Lower middle income
1610,Tanzania,2007,42.092,5.584,24.4326427,1.6797915819999998,3.038471158,18.17650791,64.39809153,4.71826274,59.605,56.803000000000004,58.16982927,3.436534603,338.602,382.85,51.5,130760.0,39.63199885,14.10974796,14.07541546,66.5,42.2,53.1,43.4,54.72258000000001,49.263220000000004,29.0,88.0,TZA,Sub-Saharan Africa,Low income
1611,Tanzania,2008,41.852,5.542000000000001,26.94161235,1.778708085,2.435878095,15.29836032,57.79637647,4.21458618,60.604,57.703,59.11812195,3.23932562,320.53,371.459,48.3,123662.0,38.97595705,16.44926618,15.21022155,65.1,41.1,52.5,42.4,56.597319999999996,50.48751,30.0,88.0,TZA,Sub-Saharan Africa,Low income
1612,Tanzania,2009,41.522,5.489,25.67596588,1.864020724,2.109638156,11.52313866,53.09057017,3.97365888,61.588,58.508,60.01043902,3.072670509,302.457,360.06800000000004,45.6,117550.0,38.50721434,18.06351469,16.35800917,63.7,39.9,51.8,41.2,58.472069999999995,51.71181,31.0,88.0,TZA,Sub-Saharan Africa,Low income
1613,Tanzania,2010,41.111999999999995,5.4270000000000005,36.09241915,3.223818975,2.072897335,10.93208947,39.13551744,5.29671631,62.549,59.243,60.85568293,2.903986919,284.385,348.67699999999996,42.4,111200.0,52.42563038,31.90858866,17.51961379,62.4,38.8,51.2,40.2,60.346819999999994,52.93611,31.0,89.0,TZA,Sub-Saharan Africa,Low income
1614,Tanzania,2011,40.639,5.359,40.72677825,3.231700632,2.4866151380000003,13.89991255,43.48509662,5.71831577,63.483000000000004,59.952,61.67443902,2.725663402,266.312,337.285,40.4,106181.0,52.44964756,29.64186764,18.6948688,61.0,37.9,50.6,39.3,62.22156,54.1604,31.0,88.0,TZA,Sub-Saharan Africa,Low income
1615,Tanzania,2012,40.133,5.287000000000001,45.64167972,2.9306333110000002,2.790460229,15.92467567,48.77494502,5.72109354,64.38600000000001,60.678999999999995,62.48729268,2.590820683,248.24,325.894,38.8,103423.0,42.88312467,21.96690419,19.88436332,59.7,37.2,50.0,38.6,64.09631,55.3847,34.0,90.0,TZA,Sub-Saharan Africa,Low income
1616,Tanzania,2013,39.621,5.215,49.17452487,3.004270133,2.565408087,13.44040464,46.06025672,5.56967822,65.25399999999999,61.45,63.30560976,2.449930095,235.87900000000002,306.655,37.6,101993.0,43.31707934,23.36512139,21.08784957,58.5,36.6,49.4,37.9,65.48434,57.27935,38.0,91.0,TZA,Sub-Saharan Africa,Low income
1617,Tanzania,2014,39.12,5.146,51.71747631,2.9901571989999995,2.589958711,12.31454992,46.41406654,5.58011591,66.072,62.258,64.1184878,2.329081629,223.518,287.415,36.2,99367.0,43.31707934,23.21186131,22.30439908,57.3,36.1,48.8,37.4,66.87238,59.174009999999996,36.0,90.0,TZA,Sub-Saharan Africa,Low income
1618,Tanzania,2015,38.64,5.079,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,66.822,63.076,64.90331707,2.202405267,211.158,268.176,35.2,98180.0,-2.0,-2.0,23.53406597,56.2,35.9,48.3,37.2,68.26041,61.068659999999994,37.0,-2.0,TZA,Sub-Saharan Africa,Low income
1619,Tanzania,2016,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,55.2,35.9,48.0,37.2,-2.0,-2.0,-2.0,-2.0,TZA,Sub-Saharan Africa,Low income
1620,Thailand,2007,12.436,1.557,132.6634038,0.843728303,2.7204458739999997,13.10887351,76.32752325,3.564174177,76.393,69.54899999999999,72.88753659,0.036222406,115.59299999999999,222.23,14.0,13681.0,61.24997393,14.49938584,94.9835684,24.8,23.2,31.6,23.5,82.41419,69.60889,40.0,81.0,THA,East Asia & Pacific,Upper middle income
1621,Thailand,2008,12.228,1.5530000000000002,160.9354885,0.94608867,2.977447083,13.92774437,75.88683449,3.923535752,76.788,69.881,73.25026829,0.03568337,112.008,219.99099999999999,13.4,12815.0,60.9303351,14.69223255,94.99124582,24.7,23.4,32.1,23.7,82.90685,69.93683,42.0,80.0,THA,East Asia & Pacific,Upper middle income
1622,Thailand,2009,12.020999999999999,1.551,162.96576059999998,1.060768003,3.051710929,12.99124068,74.20611702,4.112478932,77.182,70.164,73.58741463,0.034683524,108.42299999999999,217.752,12.9,12073.0,59.585070900000005,15.36930346,94.9972987,24.7,23.8,32.8,24.0,83.39950999999999,70.26476,51.0,84.0,THA,East Asia & Pacific,Upper middle income
1623,Thailand,2010,11.806,1.547,182.143346,0.967735995,2.8413603760000004,12.46389861,74.59407953,3.8090963710000003,77.561,70.402,73.89419512,0.034197572999999995,104.838,215.513,12.5,11476.0,55.85687977,14.19095445,95.00168962,25.0,24.3,33.7,24.6,83.89217,70.59269,56.0,83.0,THA,East Asia & Pacific,Upper middle income
1624,Thailand,2011,11.579,1.5419999999999998,212.8627506,0.918689649,3.2011562660000004,13.63245645,77.70087359,4.119845915,77.91,70.60300000000001,74.16739024,0.032603626000000004,101.25299999999999,213.274,12.0,10939.0,55.760679,12.434144300000002,95.00512051,25.2,25.1,34.7,25.4,84.38483000000001,70.92063,56.0,82.0,THA,East Asia & Pacific,Upper middle income
1625,Thailand,2012,11.34,1.534,227.1915625,0.9214297509999999,3.248119157,13.66849167,77.90097270000001,4.169548908,78.226,70.789,74.41680488,0.031463873999999996,97.66799999999999,211.03400000000002,11.6,10450.0,56.86364228,12.56631183,95.00771633,25.5,26.1,35.7,26.3,84.87749000000001,71.24856,52.0,81.0,THA,East Asia & Pacific,Upper middle income
1626,Thailand,2013,11.091,1.524,229.88064280000003,0.9090660070000001,3.0949812860000003,12.78099323,77.29632192,4.004047293,78.505,70.97399999999999,74.64765854,0.030527366,96.36399999999999,208.697,11.2,10058.0,53.76494792,12.20662069,95.00954201,26.0,27.3,36.8,27.5,85.09694,71.59056,55.0,81.0,THA,East Asia & Pacific,Upper middle income
1627,Thailand,2014,10.837,1.5119999999999998,227.5171548,0.913739292,3.2084251889999997,13.28262159,77.83350722,4.122164481,78.747,71.166,74.86404878,0.02948396,95.06,206.36,10.9,9560.0,53.7883911,11.92299983,95.01071147,26.7,28.5,37.9,28.8,85.31638000000001,71.93256,59.0,80.0,THA,East Asia & Pacific,Upper middle income
1628,Thailand,2015,10.582,1.4980000000000002,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,78.953,71.368,75.068,0.028118214,93.756,204.02200000000002,10.5,9173.0,-2.0,-2.0,95.01129717,27.4,30.0,39.0,30.2,85.53583,72.27456,53.0,-2.0,THA,East Asia & Pacific,Upper middle income
1629,Thailand,2016,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,28.3,31.6,40.2,31.8,-2.0,-2.0,-2.0,-2.0,THA,East Asia & Pacific,Upper middle income
1630,Timor-Leste,2007,39.08,6.59,10.69000888,0.190182567,0.178137653,2.23634053,48.36488571,0.36832022,67.176,64.53,65.82073171,2.603259256,164.358,184.528,60.7,2210.0,99.34342475,51.29609091,37.41705778,40.2,29.7,29.2,29.6,71.31574,66.9212,64.0,84.0,TLS,East Asia & Pacific,Lower middle income
1631,Timor-Leste,2008,38.898,6.477,31.82992761,0.117908308,0.6213111020000001,5.6995247,84.04961958,0.73921941,67.822,65.14699999999999,66.45187805,2.3629863909999997,158.257,183.75799999999998,57.8,2025.0,99.35135361,15.84691885,38.18399944,42.0,29.6,29.6,29.6,72.0321,67.1489,64.0,85.0,TLS,East Asia & Pacific,Lower middle income
1632,Timor-Leste,2009,38.61,6.357,32.24189521,0.143434717,0.875075803,4.77893691,85.91720811,1.01851052,68.35600000000001,65.589,66.93875609999999,2.12404751,152.155,182.988,55.3,1932.0,99.35573167,13.99206092,38.96872145,44.3,29.8,30.2,29.8,72.74845,67.3766,91.0,-2.0,TLS,East Asia & Pacific,Lower middle income
1633,Timor-Leste,2010,38.202,6.234,36.77648669,0.105035188,0.817319102,4.54365603,88.61227303,0.92235429,68.793,65.87899999999999,67.30046341,1.9105461590000001,146.054,182.21900000000002,53.1,1947.0,99.38487166,11.31767783,39.77223541,46.7,30.4,31.3,30.5,73.46481,67.6043,-2.0,28.0,TLS,East Asia & Pacific,Lower middle income
1634,Timor-Leste,2011,37.687,6.109,40.25044402,0.08075373599999999,0.676737684,2.38109869,89.33931999,0.75749142,69.156,66.064,67.57229268,1.723998776,139.953,181.449,51.1,2058.0,99.48185149,10.60544186,40.59376093,49.5,31.4,32.8,31.6,74.18115999999999,67.832,82.0,91.0,TLS,East Asia & Pacific,Lower middle income
1635,Timor-Leste,2012,37.123000000000005,5.983,51.0218896,0.092131206,0.9157555140000001,2.07413121,90.85897208,1.00788672,69.47800000000001,66.21,67.80414634,1.57756146,133.851,180.679,49.3,2256.0,99.41634241,9.08767562,41.42965558,52.2,32.9,34.5,33.1,74.89752,68.0597,70.0,89.0,TLS,East Asia & Pacific,Lower middle income
1636,Timor-Leste,2013,36.558,5.859,56.59535397,0.114837571,1.1719347690000002,2.87130666,91.07553313,1.28677234,69.788,66.37100000000001,68.03782927,1.454483311,130.877,178.63400000000001,47.6,2467.0,99.57955403,8.88694431,42.27781152,54.9,34.6,36.4,34.8,75.44827,68.49985,67.0,84.0,TLS,East Asia & Pacific,Lower middle income
1637,Timor-Leste,2014,36.012,5.737,57.08171056,0.141672366,1.333631084,2.44389789,90.39706946,1.47530345,70.101,66.571,68.29295122,1.335378766,127.90299999999999,176.58900000000003,46.1,2612.0,99.6202995,9.56646817,43.13836021,57.3,36.5,38.4,36.7,75.99903,68.94001,63.0,84.0,TLS,East Asia & Pacific,Lower middle income
1638,Timor-Leste,2015,35.504,5.617999999999999,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,70.42699999999999,66.821,68.58002439,1.22228197,124.929,174.544,44.7,2642.0,-2.0,-2.0,44.01105596,59.5,38.8,40.5,38.9,76.54978,69.38016,57.0,-2.0,TLS,East Asia & Pacific,Lower middle income
1639,Timor-Leste,2016,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,61.4,41.2,42.6,41.3,-2.0,-2.0,-2.0,-2.0,TLS,East Asia & Pacific,Lower middle income
1640,Togo,2007,38.545,5.064,23.73468488,3.3895072589999997,2.157573571,10.5753936,38.89565768,5.54708083,56.25899999999999,54.882,55.55370732,2.102577976,311.461,344.384,64.1,21830.0,78.15121646,47.75378683,12.28386038,74.1,51.9,62.0,53.0,52.43224,48.3657,54.0,77.0,TGO,Sub-Saharan Africa,Low income
1641,Togo,2008,38.141,5.001,29.919543,3.315380835,2.416491795,13.51148417,42.15885368,5.73187263,56.84,55.493,56.15007317,2.013801554,302.372,335.12300000000005,62.5,21649.0,78.67971155,45.50924708,12.48225146,73.6,51.3,62.0,52.4,53.60613000000001,49.489979999999996,63.0,82.0,TGO,Sub-Saharan Africa,Low income
1642,Togo,2009,37.69,4.936,33.75042354,3.358504626,3.2782154439999998,15.42982661,49.395114,6.63672007,57.476000000000006,56.138000000000005,56.79068293,1.9603524280000002,293.284,325.861,60.9,21414.0,77.11035517,39.02160732,12.68273678,73.1,50.6,61.9,51.7,54.78001999999999,50.61427,62.0,83.0,TGO,Sub-Saharan Africa,Low income
1643,Togo,2010,37.201,4.868,26.64986683,3.429150393,1.9385851369999998,8.59712873,36.1155114,5.36773553,58.135,56.783,57.442512199999996,1.9391818859999999,284.195,316.599,59.3,21161.0,74.70446139,47.72456312,12.88621461,72.7,49.9,61.9,51.1,55.95391,51.73856,58.0,85.0,TGO,Sub-Saharan Africa,Low income
1644,Togo,2011,36.681999999999995,4.798,29.79840168,3.5539335810000003,1.655337459,6.95214039,31.77675813,5.20927104,58.778,57.393,58.06860976,1.940007245,275.107,307.337,57.9,20880.0,75.648987,51.61019137,13.09225804,72.3,49.3,61.8,50.5,57.1278,52.86285,60.0,85.0,TGO,Sub-Saharan Africa,Low income
1645,Togo,2012,36.144,4.727,29.66658106,3.1627711360000004,1.947797344,7.37698275,38.11312482,5.11056848,59.376999999999995,57.946999999999996,58.64456098,1.895645182,266.019,298.075,56.5,20566.0,75.01139857,46.4222106,13.30179646,72.0,48.8,61.8,50.0,58.30169,53.98713000000001,61.0,86.0,TGO,Sub-Saharan Africa,Low income
1646,Togo,2013,35.598,4.656000000000001,32.14176626,2.970957802,2.148307048,8.41071444,41.96514755,5.11926485,59.908,58.428999999999995,59.15046341,1.849310877,262.48400000000004,294.718,55.0,20214.0,74.63739573,43.31570248,13.51417619,71.8,48.3,61.7,49.6,58.81409,54.43509,58.0,88.0,TGO,Sub-Saharan Africa,Low income
1647,Togo,2014,35.056999999999995,4.586,33.89092289,3.22955561,2.01732113,7.84732305,38.44803737,5.24687674,60.36,58.83,59.57634146,1.786217184,258.949,291.361,53.6,19849.0,75.13118989,46.24472193,13.72965068,71.5,47.9,61.6,49.2,59.32649,54.88304,61.0,88.0,TGO,Sub-Saharan Africa,Low income
1648,Togo,2015,34.532,4.5169999999999995,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,60.733999999999995,59.152,59.92370732,1.71769885,255.415,288.003,52.3,19512.0,-2.0,-2.0,13.94848231,71.2,47.7,61.5,49.0,59.83889,55.33099,69.0,-2.0,TGO,Sub-Saharan Africa,Low income
1649,Togo,2016,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,71.0,47.7,61.4,48.9,-2.0,-2.0,-2.0,-2.0,TGO,Sub-Saharan Africa,Low income
1650,Tonga,2007,28.241,4.059,170.6267176,1.054835991,4.762818289,19.03571184,81.86836240000001,5.81765428,74.595,69.013,71.73592683,0.489647292,113.619,180.53099999999998,14.5,49.0,67.81697886,12.29632884,90.16330242,38.5,18.5,27.5,19.2,80.3594,69.62759,87.0,96.0,TON,East Asia & Pacific,Upper middle income
1651,Tonga,2008,27.94,4.012,169.6510843,0.943201685,4.186537045,16.79265566,81.61306579,5.12973873,74.797,69.09,71.87390244,0.492738761,111.921,178.984,14.6,49.0,67.81697886,12.46946328,90.63765779,38.3,18.3,27.3,19.0,80.62817,69.84591999999999,87.0,92.0,TON,East Asia & Pacific,Upper middle income
1652,Tonga,2009,27.551,3.963,145.0456649,0.963373202,3.705109958,12.63517205,79.36432094,4.66848316,74.987,69.17699999999999,72.01114634,0.494984903,110.223,177.438,14.8,49.0,67.81697886,13.994494099999999,91.11103131,38.1,18.2,27.1,18.8,80.89693,70.06425,87.0,88.0,TON,East Asia & Pacific,Upper middle income
1653,Tonga,2010,27.084,3.9130000000000003,163.44362030000002,0.8991353990000001,3.6948683410000003,13.02621743,80.42806558,4.59400374,75.164,69.27600000000001,72.14819512,0.49521055399999997,108.525,175.891,15.0,49.0,67.81697886,13.27309463,91.58342297,37.9,18.1,27.1,18.7,81.1657,70.28258000000001,87.0,90.0,TON,East Asia & Pacific,Upper middle income
1654,Tonga,2011,26.555,3.864,171.6250672,0.836864853,3.223524387,10.58175559,79.38954116,4.06038924,75.332,69.385,72.28597561,0.497739448,106.82700000000001,174.34400000000002,15.0,49.0,67.81697886,13.97739051,92.05483279,37.8,18.2,27.1,18.8,81.43446999999999,70.50091,87.0,100.0,TON,East Asia & Pacific,Upper middle income
1655,Tonga,2012,25.995,3.815,196.87075880000003,0.870413925,3.640530345,14.13481481,80.70439639,4.51094427,75.491,69.503,72.42397561,0.49615985100000004,105.12899999999999,172.798,15.0,47.0,67.81697886,13.08569542,92.52531999,37.6,18.4,27.3,19.0,81.70323,70.71924,87.0,100.0,TON,East Asia & Pacific,Upper middle income
1656,Tonga,2013,25.433000000000003,3.7680000000000002,205.2145052,0.9285633120000001,4.0556243080000005,13.70598592,81.36981626,4.98418762,75.64399999999999,69.627,72.56212195,0.475656429,103.73100000000001,170.895,14.9,46.0,67.81697886,12.63442777,92.99515818,37.6,18.8,27.5,19.3,81.92783,70.99139,87.0,90.0,TON,East Asia & Pacific,Upper middle income
1657,Tonga,2014,24.895,3.722,212.9750355,0.911071693,4.265698947,13.49921103,82.40077151,5.17677064,75.794,69.756,72.70136585,0.452309036,102.333,168.993,14.7,44.0,67.81697886,11.93526507,93.46427962,37.6,19.2,27.8,19.8,82.15241999999999,71.26355,87.0,100.0,TON,East Asia & Pacific,Upper middle income
1658,Tonga,2015,24.406,3.678,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,75.941,69.887,72.84017073,0.433792214,100.936,167.09099999999998,14.4,43.0,-2.0,-2.0,93.46756406,37.7,19.9,28.3,20.5,82.37701,71.5357,87.0,-2.0,TON,East Asia & Pacific,Upper middle income
1659,Tonga,2016,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,37.9,20.8,28.8,21.3,-2.0,-2.0,-2.0,-2.0,TON,East Asia & Pacific,Upper middle income
1660,Trinidad and Tobago,2007,15.3,1.79,797.2595123,2.44779436,2.37526743,8.28260144,49.24812356,4.82306179,72.926,65.763,69.25714634,0.11868487,134.765,233.421,22.8,520.0,81.67459025,41.45138712,91.56565943,32.8,25.3,27.9,25.4,77.31774,63.94452,87.0,61.0,TTO,Latin America & Caribbean,High income
1661,Trinidad and Tobago,2008,15.319,1.7990000000000002,931.8845736999999,2.233724999,2.164450301,8.97756555,49.21246092,4.3981753,73.061,65.961,69.42441463,0.11843228900000001,133.018,230.523,22.2,505.0,81.3193027,41.30007264,91.71087424,32.5,24.6,27.5,24.7,77.596,64.35325,87.0,63.0,TTO,Latin America & Caribbean,High income
1662,Trinidad and Tobago,2009,15.289000000000001,1.804,938.8440001,3.190061381,3.2808106789999996,8.77777754,50.70121382,6.47087206,73.215,66.168,69.60556098,0.120671843,131.27100000000002,227.62400000000002,21.6,491.0,83.3820473,41.10633721,91.85608906,32.2,23.9,27.0,24.0,77.87427,64.76198000000001,87.0,66.0,TTO,Latin America & Caribbean,High income
1663,Trinidad and Tobago,2010,15.200999999999999,1.806,818.9431016,2.266971393,3.018338697,8.33387928,57.1080721,5.28531009,73.382,66.374,69.79253659,0.122089873,129.524,224.726,21.0,474.0,81.26497318,34.8561137,92.00130387,32.0,23.3,26.7,23.5,78.15253,65.17071,87.0,71.0,TTO,Latin America & Caribbean,High income
1664,Trinidad and Tobago,2011,15.049000000000001,1.804,891.8019259,2.376234169,2.680151372,7.42372508,53.00528115,5.05638554,73.555,66.57,69.97731707,0.12212250699999999,127.77600000000001,221.828,20.4,457.0,79.65977640000001,37.43588796,92.14651868,31.9,22.9,26.4,23.0,78.4308,65.57943,87.0,69.0,TTO,Latin America & Caribbean,High income
1665,Trinidad and Tobago,2012,14.839,1.798,1000.9831119999999,2.887153698,2.894988852,7.75871352,50.06775303,5.78214255,73.727,66.749,70.15290244,0.119722016,126.029,218.929,19.7,440.0,81.32117923,40.60549205,92.14651868,31.7,22.6,26.3,22.8,78.70906,65.98816,87.0,63.0,TTO,Latin America & Caribbean,High income
1666,Trinidad and Tobago,2013,14.581,1.7890000000000001,1084.362382,2.8389383660000003,3.144494274,8.05044948,52.55334961,5.98343264,73.891,66.90899999999999,70.31485366,0.12040413300000001,124.72399999999999,217.72400000000002,19.2,421.0,81.69612889,38.76207665,92.14651868,31.6,22.5,26.2,22.7,78.91790999999999,66.16286,87.0,62.0,TTO,Latin America & Caribbean,High income
1667,Trinidad and Tobago,2014,14.283,1.778,1136.305529,2.758569439,3.174627521,8.17159314,53.50618802,5.93319696,74.044,67.046,70.45965854,0.118580901,123.419,216.52,18.7,404.0,81.69612889,37.98364456,92.14651868,31.7,22.6,26.1,22.7,79.12676,66.33755,87.0,64.0,TTO,Latin America & Caribbean,High income
1668,Trinidad and Tobago,2015,13.956,1.766,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,74.186,67.163,70.58885366,0.115839419,122.11399999999999,215.315,18.2,387.0,-2.0,-2.0,92.14651868,31.8,23.0,26.3,23.1,79.33561,66.51225,87.0,-2.0,TTO,Latin America & Caribbean,High income
1669,Trinidad and Tobago,2016,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,32.1,23.5,26.6,23.6,-2.0,-2.0,-2.0,-2.0,TTO,Latin America & Caribbean,High income
1670,Tunisia,2007,16.997,2.022,213.15896919999997,2.68952264,2.95239633,12.43130648,52.32964787,5.64191897,76.954,72.232,74.53541463,0.145420254,75.015,129.303,17.5,3493.0,86.80550699999999,41.38049086,86.77149077,27.3,27.4,32.9,27.6,86.28137,77.75005999999999,80.0,89.0,TUN,Middle East & North Africa,Lower middle income
1671,Tunisia,2008,17.381,2.057,242.57432909999997,2.586739302,3.041912298,12.29305352,54.04335734,5.6286515999999995,77.01100000000001,72.376,74.63697561,0.14504272099999999,74.819,126.962,16.6,3378.0,86.87538817,39.925011700000006,87.61164674,27.0,27.2,33.0,27.4,86.3132,78.06336,80.0,86.0,TUN,Middle East & North Africa,Lower middle income
